"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1","X23.1","X24.1","X25.1","X26.1","X27.1","X28.1","X29.1","X30.1","X31.1","X32.1","X33.1","X34.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X21.2","X22.2","X23.2","X24.2","X25.2","X26.2","X27.2","X28.2","X29.2","X30.2","X31.2","X32.2","X33.2","X34.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X21.3","X22.3","X23.3","X24.3","X25.3","X26.3","X27.3","X28.3","X29.3","X30.3","X31.3","X32.3","X33.3","X34.3"
"1",0.00791325054284842,0.00792668575016016,0.011414570423845,0.011414570423845,0.0150566488510233,0.0218064500639676,0.0218064500639676,0.0167623702513199,0.0148613519121754,0.0333568467887294,0.0383952055749114,0.0425456754677798,0.0425456754677798,0.0247447941320104,0.0498235761734991,0.0512042509576338,0.0512042509576338,0.0484792232337387,0.0492067239273789,0.108002872168896,0.128215570993535,0.128215570993535,0.119671020987375,0.103746682450693,0.0956120520576629,0.0911589906897861,0.0666914467800041,0.0735119590791298,0.0735671012435977,0.0804169974263773,0.0804169974263773,0.0433625863542045,0.0326087116992591,0,0.0155130015204685,0.0155130015204685,0.00947138889311961,0.00795966893701863,0.0265061784179294,0.0265061784179294,0.0327516242736707,0.0327516242736707,0.0143170676177654,0.0375204080144858,0.0375204080144858,0.0478193246536557,0.0518625288046104,0.0518625288046104,0.0189960915967078,0.0189960915967078,0.0343391250657082,0.0385242067632984,0.0681162287738338,0.0681162287738338,0.0680486357181675,0.108758319649093,0.129706030337502,0.129706030337502,0.0666240739284249,0.0609947989494741,0.102505020756287,0.102505020756287,0.0879457380798468,0.110343727369726,0.132323523996882,0.132323523996882,0.0820675842159165,0,0.0176477537845188,0.0176477537845188,0.0071661527978532,0.00575718899939884,0.0374184522002251,0.0445050949502734,0.0445050949502734,0.0322120372416402,0.0199689709772105,0.0301801482151852,0.0588484949343753,0.0651216701978942,0.0651216701978942,0.0564863067800735,0.0322026149632266,0.0200588754367203,0.025845754629671,0.0545735693391406,0.080196454083457,0.080196454083457,0.0699351880628566,0.0895045553720334,0.0895045553720334,0.0767211645947355,0.090191386255145,0.194559191019867,0.265230435460093,0.385191438010736,0.385191438010736,0.272763043417914,0.0504236046477352,0.0504236046477352,0.0484514156507035,0,0.00482500881650174,0.00696471352514844,0.00696471352514844,0.00827376900076624,0.0322746347120979,0.0389576700316046,0.0389576700316046,0.0335933538740006,0.0233335503158795,0.0327886793624529,0.0406482675916289,0.0748645711205287,0.110473044744935,0.110473044744935,0.107138576047877,0.0372120123890172,0.0312505438634475,0.109559897704163,0.149120471594949,0.149120471594949,0.0652831736395118,0.0652831736395118,0.0742107599576216,0.0853936027545954,0.0900726361876336,0.140114975250186,0.175973349972948,0.175973349972948,0.100282320721621,0.118202030187396,0.118202030187396,0.0835993268463167,0.0283990935893832,0
"2",0.0324742573615653,0.058441599778859,0.0849986484597776,0.0849986484597776,0.0807456553033912,0.0353214734725175,0.029738322831441,0.0370645054883199,0.0441341926605948,0.0445497467836456,0.0524280746465017,0.0526738274175102,0.0526738274175102,0.0348848978193599,0.0535618653216724,0.0535618653216724,0.0512042509576338,0.0484792232337387,0.0613286339165748,0.152680463032798,0.155350692468348,0.155350692468348,0.153666321946009,0.12585026292718,0.118907343743026,0.116771042648571,0.0929134884005765,0.0735119590791298,0.0735671012435977,0.0833922264298251,0.0833922264298251,0.0433625863542045,0.0326087116992591,0,0.0155130015204685,0.0327710675787393,0.0412861349750929,0.0414390832296405,0.0542568748750725,0.0608403560027319,0.0608403560027319,0.042887164498831,0.0427347377878961,0.038934389118331,0.0520554774347105,0.064709991575347,0.064709991575347,0.0518625288046104,0.0366413111109477,0.0366413111109477,0.0453530855502794,0.053965773766872,0.0681162287738338,0.0681162287738338,0.0885367010036009,0.108758319649093,0.129706030337502,0.129706030337502,0.0794660502375899,0.111060018328398,0.111060018328398,0.123584945872392,0.123584945872392,0.135818076099231,0.135818076099231,0.132323523996882,0.0863946511701764,0,0.0272712148885056,0.0282083870236546,0.0282083870236546,0.024782781182663,0.0374184522002251,0.0505706384115865,0.0505706384115865,0.0496564201076787,0.0334854283083691,0.0347189799321993,0.067020962341688,0.0672802345227235,0.0672802345227235,0.0564863067800735,0.0349343909249803,0.0349343909249803,0.0371315145310564,0.0545735693391406,0.080196454083457,0.080196454083457,0.0739035756036659,0.0895045553720334,0.0895045553720334,0.0862604505883871,0.090191386255145,0.205514081333663,0.265230435460093,0.385191438010736,0.385191438010736,0.272763043417914,0.126829055696135,0.0871011635504909,0.0871011635504909,0,0.0359960796513414,0.0359960796513414,0.0264157363900513,0.027130187414014,0.0322746347120979,0.0470885346085385,0.0470885346085385,0.0335933538740006,0.0274939034577463,0.0327886793624529,0.0430892697323101,0.0748645711205287,0.110473044744935,0.110473044744935,0.107138576047877,0.0428122479152721,0.0398258950031691,0.109559897704163,0.149120471594949,0.149120471594949,0.0875007563349361,0.06705191943512,0.08540014718963,0.0898921311428433,0.095671829255877,0.140114975250186,0.175973349972948,0.175973349972948,0.100282320721621,0.118202030187396,0.118202030187396,0.0835993268463167,0.040106035836623,0
"3",0.0584744243035834,0.0695591634918157,0.0901953546051407,0.109241700626898,0.112907536407051,0.115098671331751,0.123664265626233,0.132024795133885,0.132024795133885,0.0852230458025358,0.0855891000180061,0.0855891000180061,0.0784605240274199,0.075222952487219,0.0792689515386439,0.088726873248215,0.088726873248215,0.0855932018120674,0.0853201016623386,0.152680463032798,0.155350692468348,0.155350692468348,0.153666321946009,0.12585026292718,0.118907343743026,0.142627550613934,0.142627550613934,0.142566974029197,0.122328400182573,0.0853644701341023,0.0833922264298251,0.0787712463457218,0.0787712463457218,0,0.0258904483768525,0.0465199942590176,0.0465199942590176,0.0453785700902835,0.0736863436218387,0.0801574657882433,0.0801574657882433,0.063768045529183,0.063768045529183,0.038934389118331,0.0520554774347105,0.0704965030715541,0.0704965030715541,0.049330197693807,0.0366413111109477,0.0366413111109477,0.0453530855502794,0.053965773766872,0.0655375012311883,0.0655375012311883,0.0885367010036009,0.0929017458528417,0.0929017458528417,0.0877178519634167,0.0794660502375899,0.167538608062648,0.206295695272196,0.206295695272196,0.190130180199109,0.135818076099231,0.135818076099231,0.125784040283718,0.0863946511701764,0,0.0463333398012091,0.0708643394452977,0.0708643394452977,0.0403216733860584,0.035832445707664,0.091960222928013,0.091960222928013,0.0577845331331389,0.0446729857134812,0.0446729857134812,0.067020962341688,0.0678708079329745,0.0678708079329745,0.036381319726785,0.0349343909249803,0.0349343909249803,0.0375843818968149,0.0376040406130247,0.0701466601846712,0.0804352391563593,0.0804352391563593,0.0890504649813528,0.0890504649813528,0.097858539854523,0.097858539854523,0.205514081333663,0.245124144583258,0.301392807813851,0.301392807813851,0.220073000203479,0.17021939445474,0.138083120347227,0.0902607081556145,0,0.0659504412371194,0.0659504412371194,0.0534030765652292,0.0379289553391525,0.0379289553391525,0.0673541670349282,0.0773168708866008,0.0773168708866008,0.0501662802870981,0.0303899117298556,0.0430892697323101,0.0556287265989408,0.0786077243056677,0.0878446583197521,0.0878446583197521,0.0428122479152721,0.0398258950031691,0.0863095476694662,0.11925031878237,0.11925031878237,0.0875007563349361,0.06705191943512,0.08540014718963,0.0961675676044303,0.142748761753931,0.142748761753931,0.131766040430462,0.131766040430462,0.102018026082521,0.102018026082521,0.0728982292211689,0.07041145717015,0.07041145717015,0
"4",0.102436477103571,0.107312145377305,0.107312145377305,0.109241700626898,0.112907536407051,0.115098671331751,0.123664265626233,0.132024795133885,0.132024795133885,0.0852230458025358,0.0855891000180061,0.0855891000180061,0.0784605240274199,0.075222952487219,0.0792689515386439,0.11111594590091,0.125298117577504,0.125298117577504,0.117578302094035,0.0961495075123454,0.0805757152489502,0.0782808229014034,0.070932167931244,0.0708022157755246,0.0954464746919635,0.211683573440846,0.230014134552128,0.230014134552128,0.122328400182573,0.107762486505141,0.0984093396409977,0.0857190910286229,0.0787712463457218,0,0.0512375633926708,0.0512375633926708,0.0465199942590176,0.0453785700902835,0.0736863436218387,0.0801574657882433,0.0801574657882433,0.0698703335999944,0.063768045529183,0.0315467723030422,0.0358632996919776,0.0704965030715541,0.0704965030715541,0.0272948472372953,0.0440361914711404,0.0534497798284574,0.0534497798284574,0.0467379155246252,0.0575789735524303,0.0575789735524303,0.0660490497539855,0.0660490497539855,0.107218339640326,0.107218339640326,0.114513995031785,0.184870806896742,0.209164521759493,0.209164521759493,0.190130180199109,0.133361202911314,0.102294971458056,0.102294971458056,0.0517870122122846,0,0.0482057863639444,0.0751256765971908,0.0751256765971908,0.0534554677345973,0.035832445707664,0.091960222928013,0.091960222928013,0.0602800809349854,0.0446729857134812,0.0446729857134812,0.0403146655091081,0.0678708079329745,0.0678708079329745,0.036381319726785,0.0316268175926366,0.0410436513810174,0.0410436513810174,0.0375843818968149,0.0443523417623871,0.10226049227798,0.10226049227798,0.0869657792570138,0.083340528178551,0.148974966040053,0.148974966040053,0.174558968741523,0.174558968741523,0.214755012782289,0.214755012782289,0.182070549614443,0.182070549614443,0.143008048454187,0.0902607081556145,0,0.0659504412371194,0.0659504412371194,0.0534030765652292,0.0379289553391525,0.0380586485349808,0.0730065844402838,0.0773168708866008,0.0773168708866008,0.0501662802870981,0.029018214888438,0.0237028789916664,0.0293091605351956,0.0293091605351956,0.0212953829204395,0.0307936567238527,0.0370296973792035,0.0370296973792035,0.0520029062736557,0.0596891297739906,0.0705302298299282,0.0879348502298584,0.0879348502298584,0.0750288762820303,0.0961675676044303,0.142748761753931,0.142748761753931,0.128001902214063,0.12040180789349,0.129687358087195,0.129687358087195,0.105592109819482,0.0972315963557414,0.07041145717015,0
"5",0.102436477103571,0.107312145377305,0.107312145377305,0.0942593709006031,0.102335885116636,0.11465141155313,0.119887145171814,0.119887145171814,0.131040784125766,0.144602462961194,0.15531842549759,0.158102167414239,0.158102167414239,0.118486037611637,0.094111484550062,0.11111594590091,0.125298117577504,0.125298117577504,0.117578302094035,0.0961495075123454,0.0941482602233869,0.093153790589603,0.093153790589603,0.0864420877521495,0.0954464746919635,0.211683573440846,0.230014134552128,0.230014134552128,0.108840819290082,0.108840819290082,0.0984093396409977,0.0857190910286229,0.0557320509590195,0,0.0535250726729009,0.0535250726729009,0.0443368199406367,0.0395469793790587,0.0330421371434497,0.0683339436605969,0.0698703335999944,0.0698703335999944,0.0288569365214563,0.0319548729447104,0.0421384481051844,0.0421384481051844,0.037736031569254,0.033298365828412,0.0440361914711404,0.0534497798284574,0.0584549260826055,0.0584549260826055,0.0575789735524303,0.0588382936950961,0.0660490497539855,0.0660490497539855,0.149081416246895,0.190258777533791,0.190258777533791,0.184870806896742,0.209164521759493,0.209164521759493,0.174526250364443,0.133361202911314,0.115022778488624,0.0716048021170843,0.0517870122122846,0,0.0651548547935215,0.0751256765971908,0.0751256765971908,0.0534554677345973,0.0273361614960617,0.0898041611309103,0.0898041611309103,0.0602800809349854,0.0273730319469091,0.0236021242524829,0.0430429531096349,0.0430429531096349,0.0253393162371543,0.0266442917213589,0.0266442917213589,0.0410436513810174,0.0530348050264547,0.0530348050264547,0.0443523417623871,0.10226049227798,0.10226049227798,0.0869657792570138,0.062344799777139,0.148974966040053,0.148974966040053,0.144351032795877,0.144351032795877,0.19657963592047,0.19657963592047,0.182070549614443,0.182070549614443,0.143008048454187,0.07500915541021,0,0.0440977299605642,0.0440977299605642,0.0345549102447105,0.0314531895434471,0.0380586485349808,0.0730065844402838,0.0730065844402838,0.0617970537380908,0.04717466169464,0.038973577660638,0.0472309933924097,0.0472309933924097,0.0400690415267604,0.0400690415267604,0.0332084887815911,0.0450517319556839,0.0450517319556839,0.0554286787792348,0.0645179283464486,0.0705302298299282,0.0879348502298584,0.0879348502298584,0.0828948674773331,0.0923056683908875,0.123423543768626,0.123423543768626,0.121551843715204,0.12040180789349,0.129687358087195,0.129687358087195,0.119052244410527,0.119052244410527,0.0680814201150402,0
"6",0.10257205716236,0.1192363276087,0.1192363276087,0.115214848131933,0.100759253599623,0.11204032321935,0.119887145171814,0.119887145171814,0.131040784125766,0.144602462961194,0.158113449593258,0.160685095550876,0.160685095550876,0.13418474538425,0.141008577451377,0.141008577451377,0.160906880812125,0.160906880812125,0.141960961039152,0.0958452168191632,0.0941482602233869,0.097165849135294,0.150151984775983,0.150151984775983,0.0942926448394939,0.0942926448394939,0.0753131364254088,0.105930015601885,0.108840819290082,0.108840819290082,0.0852340872172267,0.0530465169436535,0.0347109959887871,0,0.0682719090198653,0.0682719090198653,0.0443368199406367,0.0437753586861042,0.0383954366849491,0.0517682194800175,0.0587573185986457,0.0587573185986457,0.0323328966478072,0.0715906906035838,0.0896289175013406,0.0896289175013406,0.0685501654686145,0.0464177215081399,0.0837131876531833,0.0837131876531833,0.0600656766215426,0.0584549260826055,0.0403115074438631,0.0588382936950961,0.0754793398324796,0.0958230877636778,0.149081416246895,0.201553923936725,0.201553923936725,0.126480890371317,0.116892569369553,0.116892569369553,0.120345054252927,0.13577893465548,0.13577893465548,0.0641197290263412,0.0329170145923375,0,0.0778776842927059,0.133801431740517,0.133801431740517,0.0702054121844172,0.0401054874443381,0.0898041611309103,0.0898041611309103,0.0500793647629822,0.0339539951752212,0.0650563882086294,0.0850581122053347,0.0850581122053347,0.0703092499843706,0.0884963866337622,0.0884963866337622,0.0818136035457686,0.0661300416754475,0.0661300416754475,0.0556193174131251,0.10006629401201,0.10006629401201,0.0849125895220006,0.0692966634379666,0.147231645002242,0.147231645002242,0.138303696277584,0.156102992592758,0.298765535059539,0.314651316520299,0.314651316520299,0.259706857718643,0.138724772107511,0.0615007775435251,0,0.0480435560159617,0.0480435560159617,0.0610679285162677,0.0610679285162677,0.0332112411739581,0.0516463769755135,0.0523813668853709,0.0523813668853709,0.0289771686728632,0.0404536518044407,0.0635446074270982,0.0635446074270982,0.0719747829731209,0.117790808704164,0.117790808704164,0.073309529531896,0.0514792999457671,0.0728620277782187,0.0728620277782187,0.0645179283464486,0.0747582179499687,0.0828948674773331,0.0828948674773331,0.0923056683908875,0.0923056683908875,0.0906612140762776,0.0893812497515357,0.088864770809687,0.0848442107749588,0.0848442107749588,0.119052244410527,0.119052244410527,0.0680814201150402,0
"7",0.10257205716236,0.1192363276087,0.1192363276087,0.115214848131933,0.142861982315031,0.153205444378107,0.153205444378107,0.130247045183399,0.114514481354279,0.140459948379665,0.158113449593258,0.160685095550876,0.160685095550876,0.144062644980336,0.164794892663993,0.164794892663993,0.160906880812125,0.160906880812125,0.141960961039152,0.0958452168191632,0.0803166941853048,0.097165849135294,0.150151984775983,0.150151984775983,0.105031198980502,0.0608459639050226,0.0609845893040904,0.085052493968439,0.085052493968439,0.0680713278064533,0.0611246489613516,0.0488904072673223,0.0252610313635309,0,0.0705826412824041,0.0705826412824041,0.0665646097076685,0.0775348026932719,0.0989093206095007,0.0989093206095007,0.0763155555083917,0.0573173765601225,0.0721898954898604,0.0721898954898604,0.0896289175013406,0.0896289175013406,0.0685501654686145,0.0767623169095398,0.104127910587546,0.104127910587546,0.08088405479488,0.0667854471212619,0.0481658855732906,0.0511266928861193,0.0964980576896542,0.128477784702328,0.134760759141283,0.201553923936725,0.201553923936725,0.125611846333687,0.0652132720536981,0.0802712684777662,0.0802712684777662,0.13577893465548,0.13577893465548,0.039411687043122,0.0263725320642739,0,0.0778776842927059,0.148782002406736,0.148782002406736,0.100990545232526,0.0873750358571171,0.0873750358571171,0.093372789586206,0.093372789586206,0.0623591505728683,0.0684593329829402,0.0925679136977818,0.0925679136977818,0.0707870849660655,0.0979556689894592,0.0979556689894592,0.0903657146470884,0.0697742445789903,0.0661300416754475,0.0627003449717927,0.0598453123561672,0.0655564937754558,0.0918355397432151,0.10917024859625,0.194584843497008,0.194584843497008,0.130400442678145,0.156102992592758,0.298765535059539,0.346140860584377,0.346140860584377,0.277224463593386,0.103700543922159,0.0460372800077903,0,0.0480435560159617,0.0801386752465119,0.111652292318935,0.111652292318935,0.0939640202353906,0.0939640202353906,0.0561505057358772,0.0561505057358772,0.0853189151307123,0.0853189151307123,0.0635446074270982,0.0635446074270982,0.0719747829731209,0.117790808704164,0.117790808704164,0.101107720298306,0.0514792999457671,0.0728620277782187,0.0728620277782187,0.0571650853824538,0.0827049529956932,0.0827049529956932,0.0785168787604546,0.0854939360470019,0.0854939360470019,0.0827051310006031,0.0748893887119347,0.0539905174435325,0.0784853809421028,0.0784853809421028,0.0665164637325101,0.0566854840577306,0.0281378352556611,0
"8",0.0947466802535732,0.0947466802535732,0.0912062775740101,0.0918935178858654,0.142861982315031,0.189507348621397,0.232406455204694,0.232406455204694,0.170007810647654,0.219045089521184,0.219045089521184,0.182791824744739,0.149576011872875,0.149576011872875,0.164794892663993,0.164794892663993,0.148616370451029,0.0976954628082514,0.105058669702087,0.123603072758774,0.123603072758774,0.105080490626349,0.124740140251342,0.124740140251342,0.105031198980502,0.0430030236964854,0.069909558332291,0.085052493968439,0.085052493968439,0.0847292314234179,0.0748902526692946,0.0536666501501061,0.0260838356030355,0,0.0768330710281364,0.0768330710281364,0.0896522153153228,0.0896522153153228,0.139770883288039,0.13994353562217,0.13994353562217,0.148139900920922,0.178618525808637,0.178618525808637,0.0871981194683109,0.0775085643839325,0.0572531527403454,0.0899969227851739,0.104127910587546,0.104127910587546,0.08088405479488,0.0667854471212619,0.048615931756094,0.0531040422502771,0.0964980576896542,0.128477784702328,0.128477784702328,0.102627107784717,0.102627107784717,0.0802925281115629,0.0500106907137165,0.0915703532781372,0.0940682684939056,0.0940682684939056,0.0689063165033964,0.0642557982011122,0.0168253033944561,0,0.0771284078196632,0.148782002406736,0.148782002406736,0.100990545232526,0.0883632481767121,0.0873750358571171,0.093372789586206,0.093372789586206,0.0785985382163112,0.0785985382163112,0.0925679136977818,0.0925679136977818,0.0707870849660655,0.0979556689894592,0.0979556689894592,0.0903657146470884,0.0697742445789903,0.0627003449717927,0.0627003449717927,0.0598453123561672,0.0655564937754558,0.0918355397432151,0.116702085952131,0.194584843497008,0.194584843497008,0.118671021560815,0.138237271194644,0.289365762718003,0.346140860584377,0.346140860584377,0.277224463593386,0.0993614526259656,0.0485027686386385,0,0.0430425246388903,0.0801386752465119,0.118940919502958,0.118940919502958,0.109797518056436,0.109797518056436,0.0561505057358772,0.0972776949592005,0.112615930949072,0.112615930949072,0.0667151398065059,0.0667151398065059,0.0527978279547271,0.106971150569161,0.106971150569161,0.101107720298306,0.0501133840478202,0.0660942785886787,0.0660942785886787,0.0578945971006587,0.138710687372702,0.138710687372702,0.128800107057838,0.0713766472009587,0.0626483890888942,0.0490112335122593,0.0500032015596835,0.0504346788337929,0.0784853809421028,0.0784853809421028,0.0626158973015625,0.0428043876185471,0.0289299358435538,0
"9",0.19018014367412,0.19018014367412,0.157852313636846,0.185867545703023,0.185867545703023,0.189507348621397,0.236664767665327,0.236664767665327,0.211077881287659,0.219045089521184,0.219045089521184,0.182791824744739,0.149576011872875,0.149576011872875,0.131650028500761,0.0905599144748999,0.075780082080724,0.075780082080724,0.105058669702087,0.123603072758774,0.123603072758774,0.105080490626349,0.105080490626349,0.101030451446582,0.0764285157496909,0.110791821781564,0.138031110092134,0.138031110092134,0.12448004089302,0.0952798170010672,0.13018086067673,0.158999204505566,0.158999204505566,0,0.0863667347204583,0.0863667347204583,0.0896522153153228,0.0896522153153228,0.139770883288039,0.13994353562217,0.13994353562217,0.152564503499911,0.218475745249058,0.218475745249058,0.116218188529132,0.0644900411533624,0.0572531527403454,0.0899969227851739,0.0933985425237478,0.0933985425237478,0.0696861305050141,0.048615931756094,0.048615931756094,0.0531040422502771,0.0676469110938986,0.0676469110938986,0.0779814025147315,0.0788027839031108,0.0788027839031108,0.0527333312135512,0.0521148582274765,0.0915703532781372,0.0940682684939056,0.094208774241179,0.094208774241179,0.0721889250979757,0.062979305075865,0,0.0387541823730527,0.0607132423833263,0.0639112974606516,0.0883632481767121,0.0883632481767121,0.0815159028466437,0.073598862177002,0.073598862177002,0.0785985382163112,0.0785985382163112,0.0545715803459887,0.0351166118668037,0.0455601478192549,0.0845270021953763,0.0845270021953763,0.0789912585274667,0.0660753250871458,0.0407652824165695,0.0407652824165695,0.0473188409859504,0.0609696276636501,0.0874271656229511,0.116702085952131,0.178456130288745,0.178456130288745,0.08173192297792,0.100699508691888,0.203008920369193,0.229952992064418,0.229952992064418,0.153555911799693,0.0965835577531447,0.0485027686386385,0,0.081394017964112,0.081394017964112,0.118940919502958,0.118940919502958,0.109797518056436,0.109797518056436,0.0513436467017511,0.0972776949592005,0.112615930949072,0.112615930949072,0.085465637341684,0.085465637341684,0.0409178321534161,0.0584892905878482,0.0765501406746143,0.0765501406746143,0.046906542474074,0.0369103522685602,0.0369103522685602,0.0578945971006587,0.147590807194181,0.147590807194181,0.141963998562739,0.0817349749532388,0.0393407136580505,0.0468305666576322,0.0468305666576322,0.0482599465462452,0.0623423722319985,0.0626158973015625,0.116038483600104,0.116038483600104,0.0678866932154543,0
"10",0.19018014367412,0.19018014367412,0.157852313636846,0.185867545703023,0.185867545703023,0.172657604708821,0.236664767665327,0.236664767665327,0.211077881287659,0.211077881287659,0.208559043521607,0.142433919859235,0.111215088428325,0.111215088428325,0.10842278890198,0.0762403014453679,0.0476869854433319,0.0554064952861752,0.0780637096939561,0.0930616017441441,0.0930616017441441,0.092080905377493,0.092080905377493,0.116236930718276,0.116236930718276,0.110791821781564,0.162779439695433,0.173301333718477,0.173301333718477,0.151532875795589,0.151532875795589,0.158999204505566,0.158999204505566,0,0.0863667347204583,0.0863667347204583,0.0743011302114762,0.0743011302114762,0.0807115555577302,0.118421503334625,0.118421503334625,0.152564503499911,0.218475745249058,0.218475745249058,0.116218188529132,0.0644900411533624,0.0541196693793993,0.0526790511060341,0.0373022949273567,0.0331748540033565,0.0301486117534686,0.0233681288191442,0.044729769956941,0.0560913469647903,0.0666823395554318,0.0666823395554318,0.0637198115603821,0.101933181424674,0.103641998868139,0.103641998868139,0.0521148582274765,0.067641906361796,0.107764241630158,0.107764241630158,0.102525389679706,0.076327966025724,0.062979305075865,0,0.0387541823730527,0.0507299963356893,0.0639112974606516,0.0639112974606516,0.0462487248464041,0.0462487248464041,0.041066959469237,0.063664885033379,0.0639297404484678,0.0670702679357098,0.0670702679357098,0.049035956162989,0.037057230170449,0.037057230170449,0.0411849848982233,0.0411849848982233,0.0355406294896314,0.0270792938770588,0.020768748499573,0.0225968717357331,0.0609696276636501,0.0813783776220562,0.0813783776220562,0.0925278408259631,0.0925278408259631,0.0611532181211403,0.0878380534222188,0.1470304949956,0.1470304949956,0.0855687813562553,0.0855687813562553,0.0691767054599709,0.0299421967360626,0,0.081394017964112,0.081394017964112,0.0576491101512255,0.0576491101512255,0.0528897112342372,0.0528897112342372,0.0500304268072591,0.101551722725377,0.106015448524651,0.107575052939639,0.107575052939639,0.085465637341684,0.0409178321534161,0.05179418561804,0.0585506582803837,0.0585506582803837,0.0387734683582355,0.0212616523431741,0.0265588933615232,0.0429931473054299,0.147590807194181,0.147825645478526,0.147825645478526,0.107282725798587,0.0740102175193147,0.0740102175193147,0.0624312924188148,0.0482599465462452,0.0482599465462452,0.0676799530944975,0.116038483600104,0.116038483600104,0.0723790855036568,0
